id,team_id,service_id,flag,round
12826,0,5,T2JA3IS8ISPRD0O0JN99L2MJMDX6194=,242
12827,1,0,FQP7GQJBNMDJT5F67XNTTLVEPLXDCB7=,242
12828,1,1,90XOFUAEEY182YINV9P9NZLXSW691BF=,242
12829,1,2,VOGZ4V19IT3E4KTBOGKU830YI150343=,242
12830,1,3,IYNACTF4GCI6A1W8MKGEPQ7FYJC2224=,242
12831,1,4,8O1B8WZBSQTLW11XUECU42YY05J5D4E=,242
12832,1,5,DP6RWDKXBTGJI9W83S51MPWCA19C7A5=,242
12833,2,0,QKRFTKVSUK7Y6D9Y6HXDX3SY0TP9698=,242
12834,2,1,NJOLIQP426UWDHNV3JZSONCYBO71C6F=,242
12835,2,2,241G061O20BMA8QV4HFX680F7QG054F=,242
12836,2,3,QVQLOA2WUH8BNXWDYF5DSFIT39QA404=,242
12837,2,4,VOBIBQ0NTB3E4ZNDKKXX8YASWROD2D4=,242
12838,2,5,0OE4DB5T78B58B11Y6HRV3H3YX1AFC7=,242
12839,3,0,HO3KRS4Q8P8AQXMVNC16AFAY9VS70A3=,242
12840,3,1,XQOQJH1SP88O91LLBEVXQZVYE9I8641=,242
12841,3,2,S4XPKPRFMEYB46LZEYPWAO97TM441B8=,242
12842,3,3,OMAPKKEGKU804L3LA2CN996W2SLD040=,242
12843,3,4,LWLURULX67N22AA8VUMI7TMLN3I1D61=,242
12844,3,5,FGHJ6LZMMZLN9CBG1XUX5IKGZVIA093=,242
12845,4,0,QI3UX0F0GQ69SOLX36ZM6FBJGK9029E=,242
12846,4,1,HSNLC9W33F12FM5XVX4HAUHB9XS2287=,242
12847,4,2,QKCTB9N9YJ5SLPH5I51CVSQBHTW7411=,242
12848,4,3,CL0UUTPF0TWANP2YJDSOJ2XQTJQB6B6=,242
12849,4,4,T1YIO9GP5XQ6G0H97A3WJ79Z3J0631B=,242
12850,4,5,EYR891H19A8OINHLHGJPYQEHAK22B15=,242
12851,5,0,0TGC4Q0V6G8TB1X8AHSU5W63I43A12C=,242
12852,5,1,U63V69XT7BU3L6YEV0KQGVC29QE4EBC=,242
12853,5,2,QDN8CC8HO6GNLS60LIDG07F4ARC9F75=,242
12854,5,3,4P9WB2BQNH99G1W6B7NP7FBXQLEEEBA=,242
12855,5,4,SL814ZACKOPXHBUIVXZT2RYL61AD012=,242
12856,5,5,VBW9S4DN96RXOFLHP4RSBKMVWZQ912D=,242
12857,6,0,UTKMVCUNQV8PA83SRD7AXVYCYPNC275=,242
12858,6,1,58F4LMCAOZ8TAFQCTTPNR38AQE1C65D=,242
12859,6,2,CZO89CQGD3ATKT9290FI6S1MBUF2511=,242
12860,6,3,O8FQXC6AU0WIVBOXHKAC7TSG7YT40C6=,242
12861,6,4,V80TYETROD753NFN1MZ3TG3KM569C72=,242
12862,6,5,GV9IL38HINSIKWQZDJC37OJ12JT2A13=,242
12863,7,0,2NONYU5JNN2KN5L8ETDZECRM25AB172=,242
12864,7,1,12OL32TUG4RZEOVBG31IGINT36MBA4E=,242
12865,7,2,31INQ5SMCQMBDQN7GIV5K29GYBT9EFE=,242
12866,7,3,OURTS40HOXGX3W6SGKZYT6I6NRI96A3=,242
12867,7,4,C03UGAKGZDWBYLO5OHJVZGMKMX6F0F0=,242
12868,7,5,UINSXQ81ZX0ASZLB4KIRZUDA20QBA0D=,242
12869,8,0,708GHDWXB4GCL4P9L42DF2T83SOA996=,242
12870,8,1,6PDRTYG8TGZHRJI70CO9ESWH6D607F9=,242
12871,8,2,O6EOZQ4FZKBU6ZDG4DK7FEBBH4LFCE3=,242
12872,8,3,Y5093B7PO3DBJ40D6RB34IW82HP7981=,242
12873,8,4,2JX4F2XT70EINMS84S3W62BZLN36CFD=,242
12874,8,5,7AIEECFE2E207KLNI29A7OCYQW08D60=,242
12875,9,0,W1ON1I6UD0ARDZQK2APA3UJ4EZH47DE=,242
12876,9,1,F8SM2BX109T0KCY5Y0KUMH0L11AB9A5=,242
12877,9,2,YPZYKGLH7G5J5ESNZLBKLO91IR9DFFA=,242
12878,9,3,D0PXTK1HDZOZFOBVD6X0JECAVBC995A=,242
12879,9,4,W871TDCKJXY7YV7JOA986KYBGNT7CFA=,242
12880,9,5,ZZ5J9E3I4UONGB77FF18LXV9OV9AD56=,242
12881,0,0,CSYNS8UPP9SU9PLLBG271V1XLH6EF59=,243
12882,0,1,54NADJLSN44D1IGK90OR2DOFRT5F8E1=,243
12883,0,2,YTT7X1CSCNB4EEKIMXUX4IKIQE8F86D=,243
12884,0,3,OZJBAM9XFYWN99GL97J6I32WQXW5D01=,243
12885,0,4,DYGHPG4M6XVUZ5WM7UMWFEGARMIE106=,243
12886,0,5,O896FOCTQEU58G5JZMQ6E7SR73V9CFE=,243
12887,1,0,SCO4KSIU9DEPQAC0TKKY3UKIWETD4DB=,243
12888,1,1,H7KB9IL0KTSIUQ8UMPYBI46U3KVE1B4=,243
12889,1,2,4VY4X7QTM8CDR0CTS8XOEFTSIKGB917=,243
12890,1,3,7HN4OL1GLMSESJE6O9Y5PV6KOFX0D05=,243
12891,1,4,A16KAM5MDW8521LAYCYO0TY29945F0A=,243
12892,1,5,U713F59ZT1OZF95Z1WUZZ8LDPF22138=,243
12893,2,0,3KY8BP6D36H9KLXT9N6B17OMUUPBEBB=,243
12894,2,1,7AOAVWWMOROJFTKF8885TRPI6968178=,243
12895,2,2,KL6F2W20GTDCBUB8R8ZD10YM14DFED4=,243
12896,2,3,20HHR4VX3V1UWIIV32LJPNYA48ME977=,243
12897,2,4,MZTHR6ZQSHQR8XQH336BJ6WJ7Y8DF86=,243
12898,2,5,9KZ5NGSUS9PKIABWNKONA00Y8I6042D=,243
12899,3,0,WTRNDWE84V11IJK12F81LKVNGCR5D6E=,243
12900,3,1,BGUAW2QNCZ87V75SO23568BV5AK132B=,243
12901,3,2,5XKBK21UDG5PDO78X70CPIJACC14000=,243
12902,3,3,4A2LVZBLTWVI1V9QNCY2XFZR3T7F9A3=,243
12903,3,4,5O5IDU6F5RESXCY5OG812XBHGZ88977=,243
12904,3,5,776BMF4YXUWUIAIUUA8R422I38W9B6C=,243
12905,4,0,JTDK6H3KBTJW2F6IFQW9Z7KPPHVDBE6=,243
12906,4,1,E5DM2HSLPKJV8GHI3QEZZ0RIWES9581=,243
12907,4,2,PJHIV569SQTZ1Q9VC90WMC7RHL7DC90=,243
12908,4,3,VU13BQPDFBCDTYY1HJUSXN6BUIF7F83=,243
12909,4,4,U6SLQ6SWO1GX22MZLQ4POMWN8JP6486=,243
12910,4,5,1FOWE0RUSXROH4MKG9BW10UDWUQ7C8A=,243
12911,5,0,RW5JN528TXDN3LXSLV56UEX7KCZFB8D=,243
12912,5,1,XXUZCSXMA2SH9KYUGWKCL45B653C588=,243
12913,5,2,HZLAHLEO1QGYEDXB4EWK520NKGZBA1D=,243
12914,5,3,TFSV4SZ2P1VCNY62YIGNSEDFAOA21F8=,243
12915,5,4,3VBSMA7LQ8F6LEJ40YC1V5R3ZO88A35=,243
12916,5,5,JBRR6B9ETBLGU9VW9N7LGGFXXGJ10EB=,243
12917,6,0,7C7PR04DKMC9DFUIS5A5UYH2C596C56=,243
12918,6,1,EEAF35820DATNK04S1TJGQ7KQL22081=,243
12919,6,2,Z9OBX6IHJ22QAYDHN6OLITUWMN06570=,243
12920,6,3,219OD6406BICDOKWNZI24R3A8CN6739=,243
12921,6,4,8A73OJC83I6JHN4DPOBXH7LZJU37116=,243
12922,6,5,ULDGPM7TENEY7A0WGUXUDEBVJDS4A14=,243
12923,7,0,E8ZTTAEE1OM851AU40EJ8JG728C4507=,243
12924,7,1,LFE4YE9B25NB5ISRK0HCC982ZIMC00F=,243
12925,7,2,XU3ZRV6K8BZXQ66IDXJGD9A2B7Z17E1=,243
12926,7,3,1SGMMEDQ1U6MHYNBJD3L3WGCZUXC1A4=,243
12927,7,4,FORR6L3TLPCL8KGGO1CMU1BG6E5851B=,243
12928,7,5,EFZVXG49NAXS3FNH9JIEUMIDKVVDA0C=,243
12929,8,0,J305K5I1TA6BKJBHTZ7GS4OR3SD69CE=,243
12930,8,1,6BLGDU43QHYK1SSVKKEIYMOB15MF94A=,243
12931,8,2,8C9Q0XHL8YRAQ72Q0DH1PO3873O2CBE=,243
12932,8,3,WZ1AXQMDH83XMXKJNUXQ8S00DU16915=,243
12933,8,4,B5A1YL3S0B3GE9YXYPWKKLZSWF67C16=,243
12934,8,5,IK2QY7JW575JM2VMV3ZI9UE3KMN0CFF=,243
12935,9,0,O5SWTFV0GGMFP9VDLCX2KS6GOF9A14B=,243
12936,9,1,743RJ3SK1GCHXC66F4B1X5XEZCF0AB8=,243
12937,9,2,G0H2ZOFJMSA1NLGGEDHH6A6BBOWB72F=,243
12938,9,3,9IE4M5U3UUELTVT35E23EAUFZXB4E4B=,243
12939,9,4,M6HVJ12N8LN0JEP7U0LB59CKUQBB902=,243
12940,9,5,IF6NGF8W83JFW9KF2RL1L7VHOQ273F5=,243
12941,0,0,3NIABL7QOOW41ZCXXWCJXZQROS09E95=,244
12942,0,1,VP769RRE65ED3KWCQP5I1QDQZA3398F=,244
12943,0,2,GD3Z5XULA2UJJ2AH0GUBFDW1XOC6315=,244
12944,0,3,RU0OBQCI10Z6ARFS9KYCTWFIBU92C92=,244
12945,0,4,E42O7KW89V1E0FAMGQM6D39WBKSD679=,244
12946,0,5,2UXMGQT16W957G3UV6YLBESO5YP0638=,244
12947,1,0,R9I6Y7F7AGMEOG876PC6VSA5XRF46FB=,244
12948,1,1,MDQTBAPM98OVVARUBR39YH513VW7983=,244
12949,1,2,Q48WRD66QU3OUO8GJR72LETH50103F8=,244
12950,1,3,07827YNXZZ10XDB17VXO9A65O9OAD1C=,244
12951,1,4,UM1JTM431N7FJ1GHQLDGGKQFV5QE090=,244
12952,1,5,OBB6Z38YA97MS2IEZNRT9U6BE2O2FAB=,244
12953,2,0,WDR950UOP8RL7TZCOH1I3EM70AQD64D=,244
12954,2,1,9M8MBS9X31VFR0CK3GA3T2KNEHJA3B6=,244
12955,2,2,AVRCOSM34VF5C6NLXTDTXMPWZCZ29A0=,244
12956,2,3,UQKVDTOE02GJK8RAIU90U7OG35Q2EE1=,244
12957,2,4,OELDQ8QU2AT86OXQQLEYY0XTE515742=,244
12958,2,5,J4SC3S2V5HAYPD32AKCTW03OJUR745A=,244
12959,3,0,2J4Q0IT1U9YDUN02YP028ORZ6YTB2FF=,244
12960,3,1,E6P7EI9TDQ38BZL3OQVYNP09YRE3C78=,244
12961,3,2,KI5PEKXE128A2FCG2NC2AM6BL3RD712=,244
12962,3,3,MGLBDCJNPIDG1HKXQ2RJKOXVR6C0F61=,244
12963,3,4,RR1X0OFXSPDSKXBJZEIJVJSEO8J2634=,244
12964,3,5,2ZBIMJ1MPXB5DNZQHU3Z0HI59FAD9BD=,244
12965,4,0,D8I7ENWMSDFUXTX6Y1RGT1JHR87BBC0=,244
12966,4,1,F6WRK9A7MCWQS3JGEPZT80ITLRNAB40=,244
12967,4,2,UUFH2PO9Q4AE2LG61I4IORF7AQSDB5D=,244
12968,4,3,UAFA5I4RLOI2QIQMM2OJ5WPRTJQDEDE=,244
12969,4,4,CYZ445GFLE34659F19EE8FQ8WVMDB9A=,244
12970,4,5,ISVSCGA95FQZ80LJ1ZB977IPV75928A=,244
12971,5,0,ME9R53H41TH0QNOK5DWFC4AXQIL7C04=,244
12972,5,1,E655QP5S04YOL1V2L2RTM3G4Z7NC3E4=,244
12973,5,2,HPMIKD1WPZ61DK31YFF3RY76PJC582B=,244
12974,5,3,2T3KD3MYN7SK506NCW5GZF1NPJ54948=,244
12975,5,4,QCIF4FYQT1WQP09FMRA2O5YZFIH9A9B=,244
12976,5,5,CNQ3YOUPJ0AA7M10WJR2130R5SXDC47=,244
12977,6,0,6VEA6HP1B2V0JR5G1EOFKWBM44J38E4=,244
12978,6,1,UTI8YUNJ7EX894E99RLOSWB3K3X8C5B=,244
12979,6,2,CMTTEB0B27QWGNH8O3EH0SARESNA20F=,244
12980,6,3,9Y6L9WWL8A2ECBK5SNE35Z0BMPN2655=,244
12981,6,4,2UGHQXP2GV2JX5I7BB3VQJ7YY1I0654=,244
12982,6,5,4VCWDBGBJCJ9AS57MEY0JLG4G3V2BDD=,244
12983,7,0,GBV1HF63IB4E98M2RJ2CZACI14Q533E=,244
12984,7,1,KBJDYTYMDMQO3XATE29Q7UCQ1320D50=,244
12985,7,2,IEE8C8YL8A2ZNY03FT3Z0FRWUG0122B=,244
12986,7,3,F4JXGYOR6XO9WWRNI1TIRPAV2G56B6C=,244
12987,7,4,5PDH87TK7CSE5F4CJ35SPOB1QP8F77C=,244
12988,7,5,DDAYRDZYFOR9AQHEA5XY3322DUF46B2=,244
12989,8,0,JCGUQUBPX0O9KKPNUO0GNOFB3QXAF26=,244
12990,8,1,9V0S3U9G9AP975C64XLVEN2BUPVE1E6=,244
12991,8,2,AX04XPALP3QNR22K6NRJMBN3TFWA4F9=,244
12992,8,3,UOILQI4H8TWFL54JCU0XZZIX6K996F7=,244
12993,8,4,9NV2T53A6MFVHTGFLPZF7Y9VWPDE63F=,244
12994,8,5,QW847N56IJM507LRBU55SKN7ZBSB049=,244
12995,9,0,G1V0P75J92G16CZG8HA45G2MBWJE4ED=,244
12997,9,2,VHM2LIQC8IOJEOXDATSXV1IIP89E5D7=,244
12998,9,3,8MK4GKWF5ZVFPUU9JE4JZ3CQUKWBF4F=,244
12999,9,4,47GF5OU9C4GF5H4NNB3MB15WDDO912C=,244
13000,9,5,31S8O4Q9F4L8K18KEGXEWK4S17BF772=,244
13001,0,0,QEXG8ERI76VMJY2LO0UQABL4BAKCAC2=,245
13002,0,1,JTX2X2THI8UGC9RBI5MYUTXUH0VA4CD=,245
13003,0,2,O6H6FX2OEGEP15FVBVTEIBCECZ0A5B4=,245
13004,0,3,UTOH0TG5Z5DC4G4Y48KILRA76OTC01E=,245
13005,0,4,A5ZEU2ZSFPRHXF1FJFQ9A5TY1CC2889=,245
13006,0,5,OYW457X9OOF1SJS56999V895ELQFC3A=,245
13007,1,0,04FIB8RE0O5C200ZA4IUGJOA6RD9785=,245
13008,1,1,849UYA5I1GRMVHGRCOGWQB9J678CA00=,245
13009,1,2,MZCGKG9X9JPUG6H85VCEU1NJPN8977F=,245
13010,1,3,W7ZWJONQS09HU5GVCD03MH52CME925F=,245
13011,1,4,D33YQST8G64TISWJ75EJ0BHK40XC962=,245
13012,1,5,C1WQ8ZSL9AZKV4PAA3HDY2VZ9L70EEE=,245
13013,2,0,BRA2E8DDAX0V3HKKM6THOJ3YRXN6C70=,245
13014,2,1,27ML8FJJ4R4UITYXX39YU7OW6CXB296=,245
13015,2,2,IZHQ8N5FONLFZ19DUE9HA5GLWO095C4=,245
13016,2,3,HK80DR7HKVCWZI7PJN18LAIEDZSFB28=,245
13017,2,4,0S9FC31J37FY7I01AK1OBDEOH723DE5=,245
13018,2,5,36MOUQNZCVN5NBCOFT8IKOSKAP0CFCC=,245
13019,3,0,HU3BS266SWTYEI80IF820KSW20HB91B=,245
13020,3,1,A2NCQXY8EPBCRK9BB1SW3GVX3WAE00E=,245
13021,3,2,2AUXIELA845A5ECKGHDNTSXBX0N4B72=,245
13022,3,3,4JMS39ORCM8ZH4LV8Q0ELODY23W0824=,245
13023,3,4,AR99BYXDDAE984VZNVQZSXBJMJ08932=,245
13024,3,5,XRU83ZGPXBTMAU8OW5S5PH7M9UP6446=,245
13025,4,0,AE0B194LHOTNF3PE8PHCGK2J7IA4F16=,245
13026,4,1,GBB4JXPLS2VA3K9DJO8O3OZESJBCF67=,245
13027,4,2,8OAIU0SUFSGJDD9X7C9NGIRS8JY7F77=,245
13028,4,3,S9K9MW4Y6BNAMIM5EJ7W52H856988C3=,245
13029,4,4,T5JKFU4YJQ4KXNOA0XRV2DHSELQ02B3=,245
13030,4,5,7XDFUAVR12HVS0XAS3WAA9NYVT5CB26=,245
13031,5,0,YYVXX7MI6R3LZDATFXRTJV5ECQ9934B=,245
13032,5,1,X3BEMBO7W91AILTKJ9W65PF85NQ66E2=,245
13033,5,2,TAVZDWH0E8WPZBHVSLT5U2LQQ78143E=,245
13034,5,3,974PFZZC7W9ZP9XPJA329RKJND04BBF=,245
13035,5,4,ZIR6NSWY9EBDQ0741EYOLN90QN575BC=,245
13036,5,5,KFV2BKE6VUXU1UYS8N1L9IFQSM1DF17=,245
13037,6,0,4D45CTF8FKM66U70R2V9H26L7OZ64F2=,245
13038,6,1,Q028R07VGPWX8BCYHWVB9G26IE27EBF=,245
13039,6,2,DRMN70UK01570FLBPE39XFPWDST1EA6=,245
13040,6,3,ERG2O5H6DQD3PQFD6YTCJEC1B9ZB53F=,245
13041,6,4,KO1WTFP40153NWHHWOAA0DM4LBLDF76=,245
13042,6,5,HWN7YMNHDVP74ABXVOJU5GXET7D5C3A=,245
13043,7,0,6BGHB87TDUPI4PN1RNG0W4RPXUA5133=,245
13044,7,1,7KTM5IT7K4HNSRAHL4SGB7PFA7KBFBD=,245
13045,7,2,YTR5XJNINQBJGV7UFZ3P1WTB95K3DD6=,245
13046,7,3,Z3UR8UOR0IE01Q6S4CB4FVTFBGV0146=,245
13047,7,4,PL8S9568XGF04S3WJFLX6T3IKZK4B4D=,245
13048,7,5,EFC7VAGH171VBXJP2F5XS3PUGF19BB3=,245
13049,8,0,8A2UB7U4XZKXQSF8NJLXIB5U7Y9AA84=,245
13050,8,1,8XF88A872R1LFSYWZCJUE2XUBP8F98A=,245
13051,8,2,8RRO3OL3LGMPLU3IUQ66P7KJ9ENEED2=,245
13052,8,3,6FZO64O8WZ5Y2XWOV0HDWIRMV27BA04=,245
13053,8,4,22FZJS020C81ZZN3F0KJ948S5Y876C9=,245
13054,8,5,OPHRXN30IT6W348QDAPJNM2RHCBFFD5=,245
13055,9,0,NYEQI8P3V0UGOYNVS21MHUDV8Y654FE=,245
13056,9,1,40WMTN3J1HQ75N65LZTXN6KU4NF9B23=,245
13057,9,2,QQ0KM3I59HR9WGBE1DH9FZ9S9PRC8D0=,245
13058,9,3,MVZ5QU55WLYN494QJGR0Q177BS3E4AB=,245
13059,9,4,9DYT17CAHDKQWN6BWRPLLIGRTLE293F=,245
13060,9,5,N0TM23NC4QDLTX9QKFSRQTHVTT80078=,245
13061,0,0,OPJ6PBSMY67VFB41NG65Y65PEKWB1A6=,246
13062,0,1,MUJS4PIBUEVUWWPETE4G4H6AFZW47A3=,246
13063,0,2,YAEJK0N8I47T9CFTRN2MBNS1TQF8618=,246
13064,0,3,6X0HNPPKSRVZYNMEPLGB4M8M5TE8199=,246
13065,0,4,TP7SRXO16N1DZB5ZX8XLVHVOQ4TC6C1=,246
13066,0,5,UTHFW3GA8YO3U56UA0TIYPW05FM11CD=,246
13067,1,0,2KWAI2FWM6JASHB01CUH4DPZWWJ2273=,246
13068,1,1,FQITLAC6AS7LPSF5YDDLU7LTS6ZB901=,246
13069,1,2,NU76OUK4QPH0HDIZM5JFPIX9Z8CA7C2=,246
13070,1,3,80WP6XQ6MVA8TPSIBMX1JIB6WC13B28=,246
13071,1,4,JMXYQTL2Y8MKC019LMEVS8BELYCAEE4=,246
13072,1,5,ZJYP5VWHQR9Y7388AJV6WBHVA9326A3=,246
13073,2,0,7PQ9CLT9866A5OPNHPVE519WE9TF64B=,246
13074,2,1,3SU51ZD8SHMO9Z9HI8DRJ2JGI5F24F4=,246
13075,2,2,C9GW7KEWWT549B6Y2LTQLU7KV0UF310=,246
13076,2,3,AVRTK504TEJ26QH9OYDY3RJ9IZ73E8A=,246
13077,2,4,TJ7YYZ6L7R3X4P8WRP2FAIAEHYOD2AC=,246
13078,2,5,L4J28KJQFJ8YLQ3U3D12J1X993S13E9=,246
13079,3,0,DBF0Z6WFZLEZIXFRW4SC3ESJRSK41BF=,246
13080,3,1,X2FKEOXRX8VXK4LM32JXK1LCKI8E055=,246
13081,3,2,RNSU2PVORL4RM7G7YRVCIR8P34T276F=,246
13082,3,3,VFIOXU92W90WS2O282M3TDGL4N94205=,246
13083,3,4,T1VZ4WQNZW3AO71ONUDN3K8SZSD0105=,246
13084,3,5,NJBDEUHIHIUY80VG9KJ872OWKOH88C8=,246
13085,4,0,UY6ES6U9IM6QO0KQXTKYN8R7QN40D1E=,246
13086,4,1,JB8GKPDXG823E7J8X17D7XYHJQN47F3=,246
13087,4,2,V4XUOSUVVX32NLBHJBESCHWCKQE9327=,246
13088,4,3,QTFRFCJIYVXISTKWPODNKOAMUMIFA23=,246
13089,4,4,KZKDDW6ZLKPPJLGQB7DIFJRTAXO9EC3=,246
13090,4,5,5HFXPTKTTQ2SDE1CN1VC55FPVSZ1FC8=,246
13091,5,0,8UAD5RH0WHBCBPP97JA8JIINEJD4F48=,246
13092,5,1,XG23Q2AHMAKNAOL2PPUTF1G1H2Y92C7=,246
13093,5,2,NSN4QG5KLL05E71IQGMDT2EW7MH37C6=,246
13094,5,3,89HPV4UOQH1J2UZL9B1RT9R2WWY6696=,246
13095,5,4,VC3QVNAIZIBRCSCD05KYI36RMA29C1E=,246
13096,5,5,TJ7H1H99Z853MR7JVVLM4AFWCOVDA8F=,246
13097,6,0,MZOJZECRXSIE0OGC3LHCSDR8WNN48F2=,246
13098,6,1,C298G6OSP3HJCIU2REFA7I1N0M4B3B4=,246
13099,6,2,KDNU4WLD1AYS2NJFH4JIYGQ55224151=,246
13309,1,2,TF5M0N8US6MY3TOLB60CT5W2EYV1004=,250
13101,6,4,JKBN28AVBCBGQSQNS1SFJXBWF7J0908=,246
13102,6,5,KHC01QI8SO11BBPP02T0C4ZK4435C66=,246
13103,7,0,WI81I9SIM22KLSEX0XXVWN9RY5A64E8=,246
13104,7,1,7EYQIYHDPADOAJ88UL5ET01T1VM903A=,246
13105,7,2,9WFRCAIM827FZNHR0JE32L501T73BC0=,246
13106,7,3,HMBJCJ2UW78WXXF3WZR1UD7BLET8F0A=,246
13107,7,4,Z5VBAMWM8YPA5HESHFISZAQSNZ08F32=,246
13108,7,5,5GICFHU7N80OZ75OLP7LC2O1GOSFB3F=,246
13109,8,0,ZQH9H2N1SQUEMWTX5J5ISWDNA3S44C3=,246
13110,8,1,VXJMV6UC4XMUV3RP84Z1S9AXKOJ1EF2=,246
13111,8,2,VPGTT7EYO4Q2MFFXACPRRP5NRSSDA43=,246
13112,8,3,LYB5JRCIBY0UD5EVFA678MMRO7H5C20=,246
13113,8,4,Y624BUCZ9M0ACHFW7DYBG28R2YF0CD9=,246
13114,8,5,R7YORG0LH10NDZYYMDDNARTLHYH37B8=,246
13115,9,0,2TJNSNDGHWNM0O72STKGY6YJEFRFA7E=,246
13116,9,1,UC3TZQ7254UEQX0IZLHQMV9UPR115D7=,246
13117,9,2,OPVO06K0G8UGDAKXUNDC8ULVAV26F64=,246
13118,9,3,K2EQ48EEFU4X80RJ5UZJQX0PHTME3B2=,246
13119,9,4,I4RVSUCAFHOBB9D6MR44FGZBZP7FE59=,246
13120,9,5,4V34HRXVQ5A4B2W9DJNOS8SZO73F1F1=,246
13121,0,0,LGCSKCS4MXCZGN91FQZJ58PHFYT8ECD=,247
13122,0,1,HK3ABSUBWTOE3MJ6UBFQOKUUSDPEF6C=,247
13123,0,2,K4BR2ZBTJP0KWZZ0XRNMYDJECTUF923=,247
13124,0,3,YJHXTU61QIRECRWZ3DKEMDLQQVWD349=,247
13125,0,4,KZMQ2FV11KRDY6DN8ZCVPSGYK5W98CC=,247
13126,0,5,FDXS1E3DP1N0IWW59NIKTLL7H9M6EC9=,247
13127,1,0,E8YDXIQ1WEM8A2DTLB21M9WX7RK4CEE=,247
13128,1,1,0BUO0UHOV2EVZ4456CX9EOL0J0O5FEC=,247
13129,1,2,7FG8OJSGKEFJU2DQTFGE4NDTOV22EAC=,247
13130,1,3,FURRZA4IEJ3QCUS3LPMKG9G5BKL1628=,247
13131,1,4,G25SNS7KW3CZEDHA7MSTU96WK8N4C13=,247
13132,1,5,RGULCPKM9ZOXRYNYQ0YIKLVFG8585A5=,247
13133,2,0,CBCLWU7P9BNQYLRR7T3TS1AJ62L0A38=,247
13134,2,1,ARFQZPEQXP2ZRT4N35NWRBOD9XK7648=,247
13135,2,2,0C9I3BANTXKAK0ENRJLJYI991W0B928=,247
13136,2,3,E65U7V1X328EC27KU1UXVCIFDBU2E44=,247
13137,2,4,5VUV6W2PPKM1VPJFHGZIMJUM0K24929=,247
13138,2,5,76LXEKJNL778I6V44BX7EUAXQAN7A51=,247
13139,3,0,OOZK49CAQQ6MQCAXANJGW5MD5FD1A5F=,247
13140,3,1,JCMM21YSM0FNWVSYQAO9NYI3JQS71B7=,247
13141,3,2,95MK0XBX81YSUV04YJRUJ1OEN7X983C=,247
13142,3,3,37IR2UP4IMJB43QAJUOEYS75C8D59EA=,247
13143,3,4,01RZIWZTDI5V5NTLNMNLM1U1Y3C29C6=,247
13144,3,5,WYTBYHD6QLHGIJNTTI3V08RMDBXA8F8=,247
13145,4,0,KECFCSXZMW369DQNRCHOMP4Z2VE692D=,247
13146,4,1,V5D4F6ZR7FCSJ1X67LAAE8J4XAZE6C1=,247
13147,4,2,I9EBESTW9894XAXOT4FIG4OQLBHD72F=,247
13148,4,3,5RG7RP0903XKS6ESWF4HZIWSKPK7226=,247
13149,4,4,C46YXBBX9DR1MARNEJXBGLO4RVO0BEE=,247
13150,4,5,7HO3JIISLFC3H6D3RAD3QYJO3E62FCB=,247
13151,5,0,72YDAM1YS1W2RYY3O5BN2TNHIW662EC=,247
13152,5,1,RNE1IRP64GBVMVBZU7TQA7JGDYW6791=,247
13153,5,2,EHL9IHRNJEYPLZEN6UNCWXZTWD2E063=,247
13154,5,3,KSN85F6PYB5JRM1OPCACMX2WFWU1FB7=,247
13155,5,4,LJIC4AH38P1NWBWG67LKD49K7NHCCB6=,247
13156,5,5,F7084NLSYZEA0HYECWQPGP7UEPR60ED=,247
13157,6,0,L0QW9ACCI359H8MURFY01T8S9ZQ275E=,247
13158,6,1,2EHW0IF9CK7HWIVR5F6KB1MXZQC62E1=,247
13159,6,2,AVQDN4PQNY6ZNWUQCTFLO2K79MV78B9=,247
13160,6,3,FBKYMXELOI2L2AVZE7BZ4N8RWD18D18=,247
13161,6,4,EKNQ6YVQ7UMOYJ5AZQ6U4KV9DVXDED2=,247
13162,6,5,RKJJ3BRYVLWJDOLPD3KO2RS0L01844E=,247
13163,7,0,2ICC09BA6EZBYY528RGMU3OBXWBD651=,247
13164,7,1,WJOTUDC64MLZEIT8QWOSR1DJOYC0C74=,247
13165,7,2,UV1VKSJ7J0RPNUS3KHVZ85TI3JH71FE=,247
13166,7,3,8RVBK4MVFWJEUA0QUK8KIBP8Q3LA31F=,247
13167,7,4,TQZNL4IWC5TI2MGEXPB0CH5Y6DY4808=,247
13168,7,5,T65I86IN5DK671UHBW8SKASM1BIDFC9=,247
13169,8,0,EAFW517JFZ2C89WR1YT7IOAFAWY5129=,247
13170,8,1,CLTYOZN7IZQDVDGZR1JO7Q77SUXC5A6=,247
13171,8,2,5HMQP1Y4T7RY1D9X5VR60VBP3A6D2B9=,247
13172,8,3,P0102Q265S1EHENS450KICY81VCDE61=,247
13173,8,4,650U8M5X9RR320CFTX9HAZ4E7M5B2E3=,247
13174,8,5,5GU840IYPTOWUIZDAOXHP1J8OCS2AF2=,247
13175,9,0,OTF8BXIQLNH9PTC9UL1H6F0672N0B32=,247
13176,9,1,0IIYADMMPE7V1DCU1BK7R0D4AT9AA81=,247
13177,9,2,Z7XW9LYZMVW8K7Z1QNY5T85QSB05794=,247
13178,9,3,OQZ6LTERMLTH6L9BF2NCQ2J1DC0D893=,247
13179,9,4,ZFXRCXUMWOCDQZJ95RUOOTUMKL82942=,247
13180,9,5,JA1GSLZ2SAO8AG2FE99ETTLSZAQABD4=,247
